scene_file,model,mesh,material,primitive_type,index_count,radius,min,max,index_binary,vertex_binaries
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_railing_12:clutchtime_balcony_railing_low,clutchtime_balcony_railing_geo_lowShape,clutchtime_balcony_railing:railing_mat,TRIANGLE_LIST,7896,597.219421,"[-329.410675,0.0,-1092.86304]","[331.436401,31.1567383,1.83984375]",IndexBuffer.56a4d1154782f2fa.gz,VertexBuffer.db741528ad5ba254.bin;VertexBuffer.a29073778c437818.bin;VertexBuffer.5e4dcd26ea367459.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@walls@clutchtime_wall_f:clutchtime_wall_f_low,clutchtime_wall_f_geo_lowShape,clutchtime_wall_f:wall_mat,TRIANGLE_LIST,156,2606.90869,"[-2365.84424,0.0,0.0]","[2365.8418,2189.75781,546.20166]",IndexBuffer.e5e2e87520991bf5.bin,VertexBuffer.eb31b550454dd65f.bin;VertexBuffer.ae3bf291dc9dd994.bin;VertexBuffer.47686d7f55b6879f.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@sign_exit_generic_3:sign_exit_generic,sign_exit_generic_geoShape,sign_exit_generic:sign_mat,TRIANGLE_LIST,36,21.8121681,"[-18.8220367,-10.9709549,0.0]","[18.8220367,10.9709549,2.13522816]",IndexBuffer.15ec475e12d9bcea.bin,VertexBuffer.886a506b15594e4d.bin;VertexBuffer.21f37a92582ad325.bin;VertexBuffer.8765e6da39c9bdc6.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@scorecube@clutchtime_scorecube_supportpipes:clutchtime_scorecube_supportpipes_low,clutchtime_scorecube_supportpipes_geo_lowShape,clutchtime_scorecube_supportpipes:holder_mat,TRIANGLE_LIST,4116,878.560303,"[-568.222046,-83.6569824,-1132.66772]","[566.260376,1261.20044,1.81462455]",IndexBuffer.52e505113eec57e1.bin,VertexBuffer.6cb7ad5df88540ce.bin;VertexBuffer.d04cd1401c917b8e.bin;VertexBuffer.c029edd008328ff8.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@scorecube@clutchtime_scorecube_supportpipes:clutchtime_scorecube_supportpipes_low,,clutchtime_scorecube_supportpipes:pipes_mat,,1296,878.560303,"[-568.222046,-83.6569824,-1132.66772]","[566.260376,1261.20044,1.81462455]",IndexBuffer.52e505113eec57e1.bin,VertexBuffer.6cb7ad5df88540ce.bin;VertexBuffer.d04cd1401c917b8e.bin;VertexBuffer.c029edd008328ff8.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural@clutchtime_mural_balcony:clutchtime_mural_balcony_low,clutchtime_mural_balcony_geo_lowShape,clutchtime_ceiling_ribs:ceilingribs_mat,TRIANGLE_LIST,1848,2884.85815,"[-2533.69043,-76.9916992,-2164.50537]","[2533.68726,0.0,627.166016]",IndexBuffer.9ff616e956a10373.bin,VertexBuffer.88bd32ce55690bf9.bin;VertexBuffer.92f41be33b77056c.bin;VertexBuffer.ad471761fb50829f.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_d_1:clutchtime_ceilingpanel_d_low,clutchtime_ceilingpanel_d_geo_lowShape,clutchtime_ceilingpanel_c:panelc_mat,TRIANGLE_LIST,2184,2488.3772,"[-2486.16016,0.0,-19.4567871]","[2486.16064,212.037842,214.097412]",IndexBuffer.369277dba54305b3.bin,VertexBuffer.40e1edac7d2a3e63.bin;VertexBuffer.861fe002bf8cf85a.bin;VertexBuffer.0a2dec1a3f3490f8.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panelslights@clutchtime_ceilingpanellight_h:clutchtime_ceilingpanellight_h_low,clutchtime_ceilingpanellight_h_geo_lowShape,clutchtime_ceilingpanellight_e:lighte_mat,TRIANGLE_LIST,312,2488.8313,"[-2488.82812,2.27373675e-13,-211.692703]","[2488.82812,2.27373675e-13,217.903442]",IndexBuffer.991b8cf1b72d08b7.bin,VertexBuffer.e073e175eb8c4f6c.bin;VertexBuffer.0bb2e210ac31f5c0.bin;VertexBuffer.7cc31a4dfebf5392.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panelslights@clutchtime_ceilingpanellight_f:clutchtime_ceilingpanellight_f_low,clutchtime_ceilingpanellight_f_geo_lowShape,clutchtime_ceilingpanellight_e:lighte_mat,TRIANGLE_LIST,288,2489.01465,"[-2488.82812,2.27373675e-13,-264.933533]","[2488.82812,2.27373675e-13,217.90332]",IndexBuffer.c875d9b318558c7f.bin,VertexBuffer.cd1b2fa673e729b1.bin;VertexBuffer.cb4f085fc9b499f8.bin;VertexBuffer.9d1a42a2a269944c.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural@clutchtime_mural_floor:clutchtime_mural_floor_low,clutchtime_mural_floor_geo_lowShape,clutchtime_ceiling_ribs:ceilingribs_mat,TRIANGLE_LIST,1680,2582.33447,"[-2533.69043,0.0,-403.31543]","[2533.68726,76.9916382,627.166016]",IndexBuffer.076986349da39262.bin,VertexBuffer.5536fb3407c4c623.bin;VertexBuffer.24c74c1dc375558d.bin;VertexBuffer.613ab8d1d618482e.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_leftdbl:door_interiorwindowb_leftdbl,window_geo_446Shape,door_interiorwindowb_leftdbl:36dc6bdd:door_glass_mat,TRIANGLE_LIST,12,132.258606,"[-10.9864502,5.54833957e-14,-0.433654785]","[6.12280273,241.239746,110.092163]",IndexBuffer.fa5905cb8391c529.gz,VertexBuffer.4a6930cc3709d125.bin;VertexBuffer.31dd1793ad76c88d.bin;VertexBuffer.609c9b22eda5ab08.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_leftdbl:door_interiorwindowb_leftdbl,door_accessories_geo_175Shape,door_interiorwindowb_leftdbl:door_accessories_mat,,120,132.258606,"[-10.9864502,5.54833957e-14,-0.433654785]","[6.12280273,241.239746,110.092163]",IndexBuffer.fa5905cb8391c529.gz,VertexBuffer.4a6930cc3709d125.bin;VertexBuffer.31dd1793ad76c88d.bin;VertexBuffer.609c9b22eda5ab08.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_leftdbl:door_interiorwindowb_leftdbl,door_geo_223Shape,door_interiorwindowb_leftdbl:door_interior_glass,,4116,132.258606,"[-10.9864502,5.54833957e-14,-0.433654785]","[6.12280273,241.239746,110.092163]",IndexBuffer.fa5905cb8391c529.gz,VertexBuffer.4a6930cc3709d125.bin;VertexBuffer.31dd1793ad76c88d.bin;VertexBuffer.609c9b22eda5ab08.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@CourtFloor:floor_clutchtime_court_low,NBA_full_court_floor_low1Shape,floor_clutchtime_court:area_1_mat,TRIANGLE_LIST,2010,2126.62183,"[-975.360352,0.0,-1889.76001]","[975.360352,4.76837158e-07,1889.76001]",IndexBuffer.3ebaba4dd3080a92.bin,VertexBuffer.0f3b6fcaf86b59a6.gz
level.SCNE,arena_clutchtime_int_master@GameObjects@CourtFloor:floor_clutchtime_court_low,line_tab_lowShape,floor_clutchtime_court:floor_line_mat,,24,2126.62183,"[-975.360352,0.0,-1889.76001]","[975.360352,4.76837158e-07,1889.76001]",IndexBuffer.3ebaba4dd3080a92.bin,VertexBuffer.0f3b6fcaf86b59a6.gz
level.SCNE,arena_clutchtime_int_master@GameObjects@CourtFloor:floor_clutchtime_court_low,line_tab_lane_inner_lowShape,floor_clutchtime_court:floor_line_mat1,,144,2126.62183,"[-975.360352,0.0,-1889.76001]","[975.360352,4.76837158e-07,1889.76001]",IndexBuffer.3ebaba4dd3080a92.bin,VertexBuffer.0f3b6fcaf86b59a6.gz
level.SCNE,arena_clutchtime_int_master@GameObjects@CourtFloor:floor_clutchtime_court_low,line_lane_inner_lowShape,,,24,2126.62183,"[-975.360352,0.0,-1889.76001]","[975.360352,4.76837158e-07,1889.76001]",IndexBuffer.3ebaba4dd3080a92.bin,VertexBuffer.0f3b6fcaf86b59a6.gz
level.SCNE,arena_clutchtime_int_master@GameObjects@CourtFloor:floor_clutchtime_court_low,line_tab_lane_lowShape,,,96,2126.62183,"[-975.360352,0.0,-1889.76001]","[975.360352,4.76837158e-07,1889.76001]",IndexBuffer.3ebaba4dd3080a92.bin,VertexBuffer.0f3b6fcaf86b59a6.gz
level.SCNE,arena_clutchtime_int_master@GameObjects@CourtFloor:floor_clutchtime_court_low,line_lane_free_throw_lowShape,,,36,2126.62183,"[-975.360352,0.0,-1889.76001]","[975.360352,4.76837158e-07,1889.76001]",IndexBuffer.3ebaba4dd3080a92.bin,VertexBuffer.0f3b6fcaf86b59a6.gz
level.SCNE,arena_clutchtime_int_master@GameObjects@CourtFloor:floor_clutchtime_court_low,line_midcourt_side_lowShape,floor_clutchtime_court:floor_line_mat,,12,2126.62183,"[-975.360352,0.0,-1889.76001]","[975.360352,4.76837158e-07,1889.76001]",IndexBuffer.3ebaba4dd3080a92.bin,VertexBuffer.0f3b6fcaf86b59a6.gz
level.SCNE,arena_clutchtime_int_master@GameObjects@CourtFloor:floor_clutchtime_court_low,NBA_line_three_point_lowShape,floor_clutchtime_court:floor_line_mat1,,1296,2126.62183,"[-975.360352,0.0,-1889.76001]","[975.360352,4.76837158e-07,1889.76001]",IndexBuffer.3ebaba4dd3080a92.bin,VertexBuffer.0f3b6fcaf86b59a6.gz
level.SCNE,arena_clutchtime_int_master@GameObjects@CourtFloor:floor_clutchtime_court_low,line_four_point_lowShape,floor_clutchtime_court:floor_line_mat,,1236,2126.62183,"[-975.360352,0.0,-1889.76001]","[975.360352,4.76837158e-07,1889.76001]",IndexBuffer.3ebaba4dd3080a92.bin,VertexBuffer.0f3b6fcaf86b59a6.gz
level.SCNE,arena_clutchtime_int_master@GameObjects@CourtFloor:floor_clutchtime_court_low,line_free_throw_circle_lowShape,floor_clutchtime_court:floor_line_mat1,,2808,2126.62183,"[-975.360352,0.0,-1889.76001]","[975.360352,4.76837158e-07,1889.76001]",IndexBuffer.3ebaba4dd3080a92.bin,VertexBuffer.0f3b6fcaf86b59a6.gz
level.SCNE,arena_clutchtime_int_master@GameObjects@CourtFloor:floor_clutchtime_court_low,line_charge_circle_lowShape,,,1416,2126.62183,"[-975.360352,0.0,-1889.76001]","[975.360352,4.76837158e-07,1889.76001]",IndexBuffer.3ebaba4dd3080a92.bin,VertexBuffer.0f3b6fcaf86b59a6.gz
level.SCNE,arena_clutchtime_int_master@GameObjects@CourtFloor:floor_clutchtime_court_low,line_side_base_lowShape,floor_clutchtime_court:floor_line_mat,,24,2126.62183,"[-975.360352,0.0,-1889.76001]","[975.360352,4.76837158e-07,1889.76001]",IndexBuffer.3ebaba4dd3080a92.bin,VertexBuffer.0f3b6fcaf86b59a6.gz
