scene_file,object,type,target,transform,matrix
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_18:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-854.540283,150.346558,-2969.03101,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_27:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,453.269867,759.56488,-2969.03101,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_railing_5:clutchtime_balcony_railing_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_railing_12:clutchtime_balcony_railing_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-800.96521,180.013214,-2321.06079,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_b_13:clutchtime_balcony_b_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_b_8:clutchtime_balcony_b_low,,"[-1.0,-1.50995803e-07,0.0,0.0,-1.50995803e-07,1.0,-1.50995803e-07,0.0,2.27997332e-14,-1.50995803e-07,-1.0,0.0,799.326111,35.1004639,2346.146,1.0]"
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dorna_7:clutchtime_court_dorna_low,OBJECT,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dorna_7:clutchtime_court_dorna_low,,"[1.94707184e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.94707184e-07,0.0,555.129883,0.0,1800.00012,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_126:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-953.878479,150.346558,-2869.0,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_135:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,650.779907,150.346558,-2869.0,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_51:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-693.077698,759.56488,-2650.51172,1.0]"
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,OBJECT,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_108:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[-1.0,-1.50995803e-07,0.0,0.0,-1.50995803e-07,1.0,-1.50995803e-07,0.0,2.27997332e-14,-1.50995803e-07,-1.0,0.0,-206.961487,759.564941,2650.51196,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_138:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[-1.0,-1.50995803e-07,0.0,0.0,-1.50995803e-07,1.0,-1.50995803e-07,0.0,2.27997332e-14,-1.50995803e-07,-1.0,0.0,53.0637436,122.139587,2512.00195,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_106:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[-1.0,0.0,-1.50995803e-07,0.0,0.0,1.0,0.0,0.0,1.50995803e-07,0.0,-1.0,0.0,-38.6512756,1375.11304,2997.40527,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_98:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[-1.0,0.0,-1.50995803e-07,0.0,0.0,1.0,0.0,0.0,1.50995803e-07,0.0,-1.0,0.0,-951.101685,759.56488,2997.40527,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_leftdbl:door_interiorwindowb_leftdbl,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_leftdbl:door_interiorwindowb_leftdbl,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_leftdbl:root,"[7.54979013e-08,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.54979013e-08,0.0,-4756.28906,863.350037,-2189.72363,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_48:light_ceilinga_round_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_85:light_ceilinga_round_low,,"[7.54979013e-08,-1.0,0.0,0.0,1.0,7.54979013e-08,0.0,0.0,0.0,0.0,1.0,0.0,929.281311,1259.34619,-2396.93481,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_30:light_ceilinga_round_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_85:light_ceilinga_round_low,,"[7.54979013e-08,-1.0,0.0,0.0,1.0,7.54979013e-08,0.0,0.0,0.0,0.0,1.0,0.0,-561.745728,643.825256,2470.06836,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_72:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[-1.0,0.0,-1.50995803e-07,0.0,0.0,1.0,0.0,0.0,1.50995803e-07,0.0,-1.0,0.0,1048.81445,150.346558,2997.40527,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_rightdbl_2:door_interiorwindowb_rightdbl,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_rightdbl_2:door_interiorwindowb_rightdbl,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_rightdbl_2:root,"[7.54979013e-08,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.54979013e-08,0.0,-4442.3291,863.349854,2187.21948,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_76:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[-1.0,0.0,-1.50995803e-07,0.0,0.0,1.0,0.0,0.0,1.50995803e-07,0.0,-1.0,0.0,-1050.20203,150.346558,2997.40527,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_117:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[-1.0,-1.50995803e-07,0.0,0.0,-1.50995803e-07,1.0,-1.50995803e-07,0.0,2.27997332e-14,-1.50995803e-07,-1.0,0.0,592.588867,759.564941,2650.51196,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_92:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[-1.0,-8.74227766e-08,0.0,0.0,-8.74227766e-08,1.0,-8.74227766e-08,0.0,7.64274186e-15,-8.74227766e-08,-1.0,0.0,950.872437,1346.90601,2512.00195,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_60:light_ceilinga_round_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_85:light_ceilinga_round_low,,"[7.54979013e-08,-1.0,0.0,0.0,1.0,7.54979013e-08,0.0,0.0,0.0,0.0,1.0,0.0,-0.328385592,1259.34619,-2370.64673,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@doorframe_interiorhingeless_double_0:doorframe_interiorhingeless_double_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@doorframe_interiorhingeless_double_0:doorframe_interiorhingeless_double_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-4332.01953,863.350037,-2184.72363,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_117:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[-1.0,0.0,-1.50995803e-07,0.0,0.0,1.0,0.0,0.0,1.50995803e-07,0.0,-1.0,0.0,1147.46753,1375.11304,2997.40527,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_157:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,453.269867,1375.11304,-2869.0,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_21:lighting_suspendedtrack_metalb_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_19:lighting_suspendedtrack_metalb_low,,"[3.13916473e-07,0.0,1.0,0.0,-1.74512877e-07,1.0,5.47824657e-14,0.0,-1.0,-1.74512877e-07,3.13916473e-07,0.0,2057.95776,1002.4798,133.93486,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_c_0:clutchtime_balcony_c_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_c_1:clutchtime_balcony_c_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-799.952454,38.9648972,-2394.875,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_62:light_ceilinga_round_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_85:light_ceilinga_round_low,,"[7.54979013e-08,-1.0,0.0,0.0,1.0,7.54979013e-08,0.0,0.0,0.0,0.0,1.0,0.0,-237.321304,1259.34619,-2470.06836,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_d_5:clutchtime_ceilingpanel_d_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_d_1:clutchtime_ceilingpanel_d_low,,"[7.54979013e-08,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.54979013e-08,0.0,-4463.76904,1303.35718,0.000128744,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_37:lighting_suspendedtrack_metalb_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_19:lighting_suspendedtrack_metalb_low,,"[3.13916473e-07,0.0,1.0,0.0,-1.74512877e-07,1.0,5.47824657e-14,0.0,-1.0,-1.74512877e-07,3.13916473e-07,0.0,1866.20886,1002.4798,-1389.99841,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_32:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5741539,759.56488,-2650.51172,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_leftdbl_6:door_interiorwindowb_leftdbl,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_leftdbl:door_interiorwindowb_leftdbl,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_leftdbl_6:root,"[7.54979013e-08,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.54979013e-08,0.0,2572.47192,1029.63025,-2266.4917,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@clutchtimecurtainstunnels1@Prototype_arena_curtains_prototype_2@curtain100x20_arena_straight400c_9:curtain100x20_arena_straight400c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@clutchtimecurtainstunnels1@Prototype_arena_curtains_prototype_2@curtain100x20_arena_straight400c_9:curtain100x20_arena_straight400c,,"[0.121869311,0.0,-0.992546022,0.0,0.0,1.0,0.0,0.0,0.992546022,0.0,0.121869311,0.0,-2970.0874,-1.02246918e-06,-602.078796,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_63:light_ceilinga_round_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_85:light_ceilinga_round_low,,"[7.54979013e-08,-1.0,0.0,0.0,1.0,7.54979013e-08,0.0,0.0,0.0,0.0,1.0,0.0,129.000412,1259.34619,-2396.93481,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_64:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,745.985657,1346.90601,-2512.00171,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_c_6:clutchtime_ceilingpanel_c_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_c_5:clutchtime_ceilingpanel_c_low,,"[7.54979013e-08,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.54979013e-08,0.0,-5281.11035,1303.35718,0.000128744,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_114:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[-1.0,-1.50995803e-07,0.0,0.0,-1.50995803e-07,1.0,-1.50995803e-07,0.0,2.27997332e-14,-1.50995803e-07,-1.0,0.0,102.109772,759.564941,2650.51196,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_f_5:clutchtime_ceilingpanel_f_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_f:clutchtime_ceilingpanel_f_low,,"[7.54979013e-08,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.54979013e-08,0.0,-4767.24316,1303.35718,0.000128744,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_22:light_ceilinga_round_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_85:light_ceilinga_round_low,,"[7.54979013e-08,-1.0,0.0,0.0,1.0,7.54979013e-08,0.0,0.0,0.0,0.0,1.0,0.0,-928.75293,1868.73694,2396.93481,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_164:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[-1.0,-8.74227766e-08,-1.50995803e-07,0.0,-8.74227624e-08,1.0,-8.74227766e-08,0.0,1.50995817e-07,-8.74227624e-08,-1.0,0.0,-753.353882,1375.11304,2869.0,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_130:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[-1.0,-1.50995803e-07,0.0,0.0,-1.50995803e-07,1.0,-1.50995803e-07,0.0,2.27997332e-14,-1.50995803e-07,-1.0,0.0,-906.737976,759.564941,2650.51196,1.0]"
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dorna_8:clutchtime_court_dorna_low,OBJECT,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dorna_7:clutchtime_court_dorna_low,,"[-1.0,-8.74227766e-08,0.0,0.0,-8.74227766e-08,1.0,-8.74227766e-08,0.0,7.64274186e-15,-8.74227766e-08,-1.0,0.0,-955.129883,0.0,1400.0,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_168:curtain100x20_arena_straight500c,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_8:curtain100x20_arena_straight500c,,"[-1.0,-8.74227766e-08,-1.50995803e-07,0.0,-8.74227624e-08,1.0,-8.74227766e-08,0.0,1.50995817e-07,-8.74227624e-08,-1.0,0.0,-753.353882,759.56488,2869.0,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_156:chair_arenacrowd_seatbackcushion_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_85:chair_arenacrowd_seatbackcushion_low,,"[-1.0,-1.50995803e-07,0.0,0.0,-1.50995803e-07,1.0,-1.50995803e-07,0.0,2.27997332e-14,-1.50995803e-07,-1.0,0.0,-746.588989,122.139587,2512.00195,1.0]"
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_19:light_ceilinga_round_low,OBJECT,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_85:light_ceilinga_round_low,,"[7.54979013e-08,-1.0,0.0,0.0,1.0,7.54979013e-08,0.0,0.0,0.0,0.0,1.0,0.0,-669.996887,1259.34619,2396.93481,1.0]"
